,Unnamed: 0.1,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,theta,seed,q,EPH,corr
462,462,462,4.0,3.0,2.0,5.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,4.0,2.0,0.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,5.0,2.0,4.0,4,62,0.2,1.3726708074534162,-0.2825226454518759
463,463,463,0.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,2.0,0.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,5.0,2.0,1.0,3.0,0.0,3.0,1.0,4.0,,1.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,6.0,2.0,0.0,6,63,0.2,1.5842490842490842,-0.3655761470090338
464,464,464,2.0,3.0,1.0,,3.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,2.0,3.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,3.0,0.0,1.0,3.0,4.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,0.0,2.0,3.0,4.0,3.0,3.0,3.0,6,64,0.2,1.5845323741007191,-0.4648094195824469
465,465,465,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2,65,0.2,1.0602409638554218,-0.4643461726535844
466,466,466,4.0,5.0,2.0,,3.0,2.0,3.0,4.0,2.0,4.0,2.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,0.0,0.0,4.0,5.0,4.0,3.0,5.0,1.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,0.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,2.0,5.0,4.0,2.0,4.0,2.0,3.0,,0.0,4.0,6,66,0.2,1.6642728904847397,-0.3854633399547986
467,467,467,3.0,4.0,2.0,4.0,3.0,2.0,3.0,0.0,3.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,2.0,0.0,5,67,0.2,1.4335260115606936,-0.2909986826605601
468,468,468,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,4,68,0.2,1.2807775377969763,-0.39139025387316
469,469,469,2.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,5,69,0.2,1.4534653465346534,-0.4202672157124656
470,470,470,0.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,0.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,4,70,0.2,1.2854030501089324,-0.3773478084602018
471,471,471,2.0,3.0,2.0,,2.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,,3.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,,5,71,0.2,1.39009900990099,-0.3814902030381013
472,472,472,2.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2,72,0.2,1.056872037914692,-0.3996510440343122
473,473,473,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4,73,0.2,1.3019271948608138,-0.5397927799603246
474,474,474,3.0,4.0,2.0,,0.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,0.0,3.0,0.0,4.0,4.0,4.0,1.0,2.0,4.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,0.0,3.0,4.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,3.0,0.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,5,74,0.2,1.6230769230769233,-0.4443100213548141
475,475,475,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,75,0.2,1.0687960687960687,-0.2747738804398385
476,476,476,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3,76,0.2,1.1772428884026258,-0.4772750758173819
477,477,477,3.0,2.0,3.0,,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,3.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,0.0,4.0,4.0,0.0,2.0,4.0,4.0,,6,77,0.2,1.6725978647686832,-0.4221683287564225
478,478,478,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2,78,0.2,1.0600961538461535,-0.3923516678885803
479,479,479,3.0,0.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,4,79,0.2,1.2694736842105263,-0.4546365359282894
480,480,480,4.0,,1.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,4.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,5.0,4.0,1.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,,4.0,5.0,6,80,0.2,1.561338289962825,-0.3344389000362611
481,481,481,4.0,5.0,3.0,6.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,0.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,0.0,1.0,4.0,3.0,4.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,0.0,3.0,0.0,3.0,4.0,1.0,4.0,4.0,4.0,,0.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0,,5,81,0.2,1.558317399617591,-0.3954837020603425
482,482,482,4.0,5.0,2.0,0.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,0.0,3.0,3.0,3.0,0.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,5.0,3.0,4.0,4.0,2.0,,3.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,2.0,1.0,0.0,3.0,4.0,3.0,4.0,,5,82,0.2,1.5629770992366412,-0.3004464009758652
483,483,483,0.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,4,83,0.2,1.3422680412371133,-0.3826218971961115
484,484,484,3.0,4.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,3.0,2.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,4,84,0.2,1.2551020408163265,-0.3498409668547624
485,485,485,3.0,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,4,85,0.2,1.3023758099352052,-0.4209550277369189
486,486,486,4.0,,2.0,,2.0,2.0,1.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,0.0,2.0,3.0,3.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0,4.0,6,86,0.2,1.593582887700535,-0.5706715499468386
487,487,487,3.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,,4.0,2.0,0.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,5,87,0.2,1.428846153846154,-0.4419387807252419
488,488,488,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2,88,0.2,1.0631313131313131,-0.3561999066646594
489,489,489,3.0,4.0,1.0,,0.0,1.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,,3.0,2.0,2.0,1.0,2.0,4.0,3.0,0.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,3.0,5.0,5,89,0.2,1.4885496183206106,-0.5311066392281556
490,490,490,3.0,4.0,3.0,,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,0.0,2.0,0.0,3.0,4.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,3.0,2.0,3.0,3.0,4.0,0.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,,3.0,0.0,5,90,0.2,1.5386100386100383,-0.3082893827287288
491,491,491,3.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,,3.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4,91,0.2,1.2458333333333331,-0.5562318519447552
492,492,492,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,,2.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,4,92,0.2,1.317391304347826,-0.5207970592983253
493,493,493,4.0,5.0,1.0,,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,0.0,4.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,6.0,3.0,3.0,0.0,3.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,5,93,0.2,1.5130784708249496,-0.3524287268006523
494,494,494,4.0,3.0,2.0,,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,2.0,3.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,,2.0,2.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,,3.0,,5,94,0.2,1.3976377952755905,-0.4290642887434768
495,495,495,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3,95,0.2,1.1347826086956525,-0.55778294725292
